endate,agcode1,line,branch,idate,edate,pcategory,ptype,vuse,brand,body,model,color,transmission,fuel,prem
8/1/18,ID00246,MC,BGRN,8/8/18,8/8/19,CTPL,Basic,Commercial,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
8/19/19,ID00246,MC,BGRN,8/26/19,8/26/20,CTPL,Basic,Commercial,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
9/2/14,ID00247,MC,BGRN,9/9/14,9/9/15,CTPL,Basic,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
9/21/15,ID00247,MC,BGRN,9/28/15,9/28/16,CTPL,Basic,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
10/9/16,ID00247,MC,BGRN,10/16/16,10/16/17,CTPL,Basic,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
10/28/17,ID00247,MC,BGRN,11/4/17,11/4/18,Comprehensive,Premium,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
11/16/18,ID00247,MC,BGRN,11/23/18,11/23/19,Comprehensive,Premium,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
1/24/19,ID00248,MC,BTARLA,1/31/19,1/31/20,Comprehensive,Premium,Commercial,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
2/6/20,ID00248,MC,BTARLA,2/13/20,2/13/21,Comprehensive,Premium,Commercial,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
2/18/21,ID00248,MC,BTARLA,2/25/21,2/25/22,Comprehensive,Premium,Commercial,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
1/24/19,ID00249,MC,BTARLA,1/31/19,1/31/20,CTPL,Premium,Commercial,Audi,SUV,2018,Black,Automatic,Diesel,957.88
2/6/20,ID00249,MC,BTARLA,2/13/20,2/13/21,CTPL,Premium,Commercial,Audi,SUV,2018,Black,Automatic,Diesel,957.88
2/18/21,ID00249,MC,BTARLA,2/25/21,2/25/22,CTPL,Premium,Commercial,Audi,SUV,2018,Black,Automatic,Diesel,957.88
10/2/17,ID00250,MC,BTARLA,10/9/17,10/9/18,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
10/16/18,ID00250,MC,BTARLA,10/23/18,10/23/19,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
10/30/19,ID00250,MC,BTARLA,11/6/19,11/6/20,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
11/12/20,ID00250,MC,BTARLA,11/19/20,11/19/21,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
11/26/21,ID00250,MC,BTARLA,12/3/21,12/3/22,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
12/24/13,ID00251,MC,IMECA,12/31/13,12/31/14,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
1/9/15,ID00251,MC,IMECA,1/16/15,1/16/16,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
1/25/16,ID00251,MC,IMECA,2/1/16,2/1/17,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
2/9/17,ID00251,MC,IMECA,2/16/17,2/16/18,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
2/25/18,ID00251,MC,IMECA,3/4/18,3/4/19,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
10/3/16,ID00252,MC,IMECA,10/10/16,10/10/17,Comprehensive,Basic,Commercial,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
10/17/17,ID00252,MC,IMECA,10/22/17,10/22/18,Comprehensive,Basic,Commercial,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
10/31/18,ID00252,MC,IMECA,11/3/18,11/3/19,Comprehensive,Basic,Commercial,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
11/14/19,ID00252,MC,IMECA,11/15/19,11/15/20,CTPL,Basic,Commercial,Mazda,Sedan,2019,White,Manual,Gasoline,447.01
11/27/20,ID00252,MC,IMECA,11/26/20,11/26/21,CTPL,Basic,Commercial,Mazda,Sedan,2019,White,Manual,Gasoline,447.01
12/11/21,ID00252,MC,IMECA,12/8/21,12/8/22,CTPL,Basic,Commercial,Mazda,Sedan,2019,White,Manual,Gasoline,447.01
5/20/18,ID00253,MC,IMECA,5/27/18,5/27/19,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
6/6/19,ID00253,MC,IMECA,6/13/19,6/13/20,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
6/22/20,ID00253,MC,IMECA,6/29/20,6/29/21,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
7/9/21,ID00253,MC,IMECA,7/16/21,7/16/22,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
2/3/18,ID00254,MC,IMECA,2/10/18,2/10/19,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
2/16/19,ID00254,MC,IMECA,2/23/19,2/24/20,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
2/29/20,ID00254,MC,IMECA,3/7/20,3/7/21,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
3/13/21,ID00254,MC,IMECA,3/20/21,3/20/22,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
8/10/16,ID00255,MC,IMECA,8/17/16,8/17/17,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
8/25/17,ID00255,MC,IMECA,9/1/17,9/1/18,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
9/9/18,ID00255,MC,IMECA,9/16/18,9/16/19,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
9/24/19,ID00255,MC,IMECA,10/1/19,10/1/20,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
10/8/20,ID00255,MC,IMECA,10/15/20,10/15/21,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
10/23/21,ID00255,MC,IMECA,10/30/21,10/30/22,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
12/23/20,ID00256,MC,IMECA,1/1/21,1/1/22,CTPL,Premium,Commercial,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
11/26/18,ID00257,MC,BGRN,12/3/18,12/3/19,CTPL,Premium,Private,Mitsubishi,MPV,2018,Red,Manual,Gasoline,199.55
12/14/19,ID00257,MC,BGRN,12/23/19,12/23/20,CTPL,Premium,Private,Mitsubishi,MPV,2018,Red,Manual,Gasoline,199.55
12/31/20,ID00257,MC,BGRN,1/11/21,1/11/22,CTPL,Premium,Private,Mitsubishi,MPV,2018,Red,Manual,Gasoline,199.55
5/5/18,ID00258,MC,BCDO,5/12/18,5/12/19,CTPL,Basic,Commercial,Kia,SUV,2015,White,Automatic,Diesel,957.88
5/24/19,ID00258,MC,BCDO,5/31/19,5/31/20,CTPL,Basic,Commercial,Kia,SUV,2015,White,Automatic,Diesel,957.88
6/11/20,ID00258,MC,BCDO,6/18/20,6/18/21,CTPL,Basic,Commercial,Kia,SUV,2015,White,Automatic,Diesel,957.88
6/30/21,ID00258,MC,BCDO,7/7/21,7/7/22,CTPL,Basic,Commercial,Kia,SUV,2015,White,Automatic,Diesel,957.88
5/11/20,ID00259,MC,IMECA,4/18/20,4/18/21,Comprehensive,Basic,Private,Honda,Hatchback,2017,Red,Manual,Gasoline,486.92
4/30/21,ID00259,MC,IMECA,5/7/21,5/7/22,Comprehensive,Basic,Private,Honda,Hatchback,2017,Red,Manual,Gasoline,486.92
3/6/18,ID00260,MC,BGRN,3/13/18,3/13/19,CTPL,Basic,Commercial,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
3/22/19,ID00260,MC,BGRN,3/29/19,3/29/20,CTPL,Basic,Commercial,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
4/6/20,ID00260,MC,BGRN,4/13/20,4/13/21,CTPL,Basic,Commercial,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
4/22/21,ID00260,MC,BGRN,4/29/21,4/29/22,CTPL,Basic,Commercial,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
4/5/18,ID00261,MC,BCDO,4/12/18,4/12/19,Comprehensive,Premium,Private,Toyota,Van,2015,Black,Manual,Diesel,848.75
4/27/19,ID00261,MC,BCDO,5/4/19,4/4/20,Comprehensive,Premium,Private,Toyota,Van,2015,Black,Manual,Diesel,848.75
5/18/20,ID00261,MC,BCDO,5/25/20,3/28/21,Comprehensive,Premium,Private,Toyota,Van,2015,Black,Manual,Diesel,848.75
6/9/21,ID00261,MC,BCDO,6/16/21,3/21/22,Comprehensive,Premium,Private,Toyota,Van,2015,Black,Manual,Diesel,848.75
4/1/19,ID00262,MC,IMECA,4/8/19,4/8/20,CTPL,Basic,Commercial,Nissan,Sedan,2019,Silver,Automatic,Gasoline,447.01
4/22/20,ID00262,MC,IMECA,4/29/20,4/29/21,CTPL,Basic,Commercial,Nissan,Sedan,2019,Silver,Automatic,Gasoline,447.01
5/14/21,ID00262,MC,IMECA,5/21/21,5/21/22,CTPL,Basic,Commercial,Nissan,Sedan,2019,Silver,Automatic,Gasoline,447.01
8/2/14,ID00263,MC,IMECA,8/9/14,8/9/15,Comprehensive,Premium,Commercial,Isuzu,SUV,2012,White,Manual,Diesel,957.88
8/22/15,ID00263,MC,IMECA,8/29/15,8/29/16,Comprehensive,Premium,Commercial,Isuzu,SUV,2012,White,Manual,Diesel,957.88
9/10/16,ID00263,MC,IMECA,9/17/16,9/17/17,Comprehensive,Premium,Commercial,Isuzu,SUV,2012,White,Manual,Diesel,957.88
9/30/17,ID00263,MC,IMECA,10/7/17,10/7/18,Comprehensive,Premium,Commercial,Isuzu,SUV,2012,White,Manual,Diesel,957.88
10/20/18,ID00263,MC,IMECA,10/27/18,10/27/19,Comprehensive,Premium,Commercial,Isuzu,SUV,2012,White,Manual,Diesel,957.88
9/20/16,ID00264,MC,IMECA,9/27/16,9/27/17,CTPL,Premium,Commercial,Honda,Sedan,2015,Blue,Automatic,Gasoline,447.01
10/7/17,ID00264,MC,IMECA,10/14/17,10/14/18,CTPL,Premium,Commercial,Honda,Sedan,2015,Blue,Automatic,Gasoline,447.01
10/24/18,ID00264,MC,IMECA,10/31/18,10/31/19,CTPL,Premium,Commercial,Honda,Sedan,2015,Blue,Automatic,Gasoline,447.01
11/10/19,ID00264,MC,IMECA,11/17/19,11/17/20,CTPL,Premium,Commercial,Honda,Sedan,2015,Blue,Automatic,Gasoline,447.01
11/26/20,ID00264,MC,IMECA,12/3/20,12/3/21,CTPL,Premium,Commercial,Honda,Sedan,2015,Blue,Automatic,Gasoline,447.01
12/13/21,ID00264,MC,IMECA,12/20/21,12/20/22,CTPL,Premium,Commercial,Honda,Sedan,2015,Blue,Automatic,Gasoline,447.01
7/4/18,ID00265,MC,IMECA,7/11/18,7/11/19,CTPL,Basic,Commercial,Kia,SUV,2016,Red,Automatic,Diesel,957.88
7/20/19,ID00265,MC,IMECA,7/27/19,7/27/20,CTPL,Basic,Commercial,Kia,SUV,2016,Red,Automatic,Diesel,957.88
8/4/20,ID00265,MC,IMECA,8/11/20,8/11/21,CTPL,Basic,Commercial,Kia,SUV,2016,Red,Automatic,Diesel,957.88
8/20/21,ID00265,MC,IMECA,8/27/21,8/27/22,CTPL,Basic,Commercial,Kia,SUV,2016,Red,Automatic,Diesel,957.88
7/14/17,ID00266,MC,BTARLA,7/21/17,7/21/18,CTPL,Premium,Private,Toyota,MPV,2017,Black,Manual,Gasoline,199.55
8/1/18,ID00266,MC,BTARLA,8/8/18,8/8/19,CTPL,Premium,Private,Toyota,MPV,2017,Black,Manual,Gasoline,199.55
8/19/19,ID00266,MC,BTARLA,8/26/19,8/25/20,CTPL,Premium,Private,Toyota,MPV,2017,Black,Manual,Gasoline,199.55
9/5/20,ID00266,MC,BTARLA,9/12/20,9/12/21,CTPL,Premium,Private,Toyota,MPV,2017,Black,Manual,Gasoline,199.55
9/23/21,ID00266,MC,BTARLA,9/30/21,9/30/22,CTPL,Premium,Private,Toyota,MPV,2017,Black,Manual,Gasoline,199.55
9/10/17,ID00267,MC,HOCOC,9/17/17,9/17/18,CTPL,Premium,Commercial,Suzuki,MPV,2016,White,Automatic,Gasoline,199.55
10/5/18,ID00267,MC,HOCOC,10/12/18,10/12/19,CTPL,Premium,Commercial,Suzuki,MPV,2016,White,Automatic,Gasoline,199.55
10/30/19,ID00267,MC,HOCOC,11/6/19,11/6/20,CTPL,Premium,Commercial,Suzuki,MPV,2016,White,Automatic,Gasoline,199.55
11/23/20,ID00267,MC,HOCOC,11/30/20,11/30/21,CTPL,Premium,Commercial,Suzuki,MPV,2016,White,Automatic,Gasoline,199.55
12/18/21,ID00267,MC,HOCOC,12/25/21,12/25/22,CTPL,Premium,Commercial,Suzuki,MPV,2016,White,Automatic,Gasoline,199.55
4/4/18,ID00268,MC,HOCOC,4/11/18,4/11/19,Comprehensive,Basic,Commercial,Chevrolet,Sedan,2017,Red,Manual,Gasoline,447.01
4/18/19,ID00268,MC,HOCOC,4/25/19,4/25/20,Comprehensive,Basic,Commercial,Chevrolet,Sedan,2017,Red,Manual,Gasoline,447.01
5/1/20,ID00268,MC,HOCOC,5/8/20,5/10/21,Comprehensive,Basic,Commercial,Chevrolet,Sedan,2017,Red,Manual,Gasoline,447.01
5/15/21,ID00268,MC,HOCOC,5/22/21,5/25/22,Comprehensive,Basic,Commercial,Chevrolet,Sedan,2017,Red,Manual,Gasoline,447.01
2/26/17,ID00269,MC,HOCOC,3/5/17,3/5/18,CTPL,Basic,Commercial,Mazda,Hatchback,2017,Gray,Manual,Gasoline,486.92
3/17/18,ID00269,MC,HOCOC,3/24/18,3/24/19,CTPL,Basic,Commercial,Mazda,Hatchback,2017,Gray,Manual,Gasoline,486.92
4/5/19,ID00269,MC,HOCOC,4/12/19,4/11/20,CTPL,Basic,Commercial,Mazda,Hatchback,2017,Gray,Manual,Gasoline,486.92
4/23/20,ID00269,MC,HOCOC,4/30/20,4/30/21,CTPL,Basic,Commercial,Mazda,Hatchback,2017,Gray,Manual,Gasoline,486.92
5/12/21,ID00269,MC,HOCOC,5/19/21,5/19/22,CTPL,Basic,Commercial,Mazda,Hatchback,2017,Gray,Manual,Gasoline,486.92
5/24/12,ID00270,MC,HOCOC,5/31/12,5/31/13,CTPL,Premium,Commercial,Ford,SUV,2010,Gray,Automatic,Diesel,957.88
6/15/13,ID00270,MC,HOCOC,6/22/13,6/22/14,CTPL,Premium,Commercial,Ford,SUV,2010,Gray,Automatic,Diesel,957.88
7/7/14,ID00270,MC,HOCOC,7/14/14,7/14/15,CTPL,Premium,Commercial,Ford,SUV,2010,Gray,Automatic,Diesel,957.88
7/29/15,ID00270,MC,HOCOC,8/5/15,8/5/16,CTPL,Premium,Commercial,Ford,SUV,2010,Gray,Automatic,Diesel,957.88
11/5/18,ID00271,MC,BTARLA,11/12/18,11/12/19,CTPL,Basic,Private,Isuzu,Pickup,2017,White,Automatic,Diesel,1211.25
11/23/19,ID00271,MC,BTARLA,11/30/19,11/30/20,CTPL,Basic,Private,Isuzu,Pickup,2017,White,Automatic,Diesel,1211.25
12/10/20,ID00271,MC,BTARLA,12/17/20,12/19/21,CTPL,Basic,Private,Isuzu,Pickup,2017,White,Automatic,Diesel,1211.25
4/1/20,ID00272,MC,HOCOC,4/8/20,4/8/21,Comprehensive,Premium,Commercial,MG,Sedan,2020,Black,Automatic,Gasoline,447.01
4/17/21,ID00272,MC,HOCOC,4/24/21,4/24/22,Comprehensive,Premium,Commercial,MG,Sedan,2020,Black,Automatic,Gasoline,447.01
4/27/19,ID00273,MC,HOCOC,5/4/19,5/4/20,CTPL,Premium,Commercial,Audi,SUV,2017,Silver,Automatic,Diesel,957.88
5/18/20,ID00273,MC,HOCOC,5/25/20,5/25/21,CTPL,Premium,Commercial,Audi,SUV,2017,Silver,Automatic,Diesel,957.88
6/8/21,ID00273,MC,HOCOC,6/15/21,6/15/22,CTPL,Premium,Commercial,Audi,SUV,2017,Silver,Automatic,Diesel,957.88
7/13/12,ID00274,MC,IMECA,7/20/12,7/20/13,CTPL,Basic,Private,Hyundai,MPV,2010,Red,Manual,Gasoline,199.55
8/4/13,ID00274,MC,IMECA,8/11/13,8/11/14,CTPL,Basic,Private,Hyundai,MPV,2010,Red,Manual,Gasoline,199.55
8/26/14,ID00274,MC,IMECA,9/2/14,9/2/15,CTPL,Basic,Private,Hyundai,MPV,2010,Red,Manual,Gasoline,199.55
9/17/15,ID00274,MC,IMECA,9/24/15,9/24/16,CTPL,Basic,Private,Hyundai,MPV,2010,Red,Manual,Gasoline,199.55
9/1/12,ID00275,MC,IMECA,9/8/12,9/8/13,Comprehensive,Premium,Private,Nissan,Van,2012,White,Manual,Diesel,848.75
9/23/13,ID00275,MC,IMECA,9/30/13,9/30/14,Comprehensive,Premium,Private,Nissan,Van,2012,White,Manual,Diesel,848.75
10/15/14,ID00275,MC,IMECA,10/22/14,10/22/15,Comprehensive,Premium,Private,Nissan,Van,2012,White,Manual,Diesel,848.75
11/6/15,ID00275,MC,IMECA,11/13/15,11/13/16,Comprehensive,Premium,Private,Nissan,Van,2012,White,Manual,Diesel,848.75
11/27/16,ID00275,MC,IMECA,12/4/16,12/4/17,Comprehensive,Premium,Private,Nissan,Van,2012,White,Manual,Diesel,848.75
5/16/15,ID00276,MC,IMECA,5/23/15,5/22/16,CTPL,Basic,Commercial,Mitsubishi,MPV,2015,Gray,Automatic,Gasoline,199.55
6/6/16,ID00276,MC,IMECA,6/13/16,6/13/17,CTPL,Basic,Commercial,Mitsubishi,MPV,2015,Gray,Automatic,Gasoline,199.55
6/28/17,ID00276,MC,IMECA,7/5/17,7/6/18,CTPL,Basic,Commercial,Mitsubishi,MPV,2015,Gray,Automatic,Gasoline,199.55
7/20/18,ID00276,MC,IMECA,7/27/18,7/27/19,CTPL,Basic,Commercial,Mitsubishi,MPV,2015,Gray,Automatic,Gasoline,199.55
8/11/19,ID00276,MC,IMECA,8/18/19,8/17/20,CTPL,Basic,Commercial,Mitsubishi,MPV,2015,Gray,Automatic,Gasoline,199.55
1/27/18,ID00277,MC,BTARLA,2/3/18,2/3/19,Comprehensive,Basic,Private,Kia,Hatchback,2016,Yellow,Automatic,Gasoline,486.92
2/18/19,ID00277,MC,BTARLA,2/25/19,2/26/20,Comprehensive,Basic,Private,Kia,Hatchback,2016,Yellow,Automatic,Gasoline,486.92
3/11/20,ID00277,MC,BTARLA,3/18/20,3/18/21,Comprehensive,Basic,Private,Kia,Hatchback,2016,Yellow,Automatic,Gasoline,486.92
4/2/21,ID00277,MC,BTARLA,4/9/21,4/9/22,Comprehensive,Basic,Private,Kia,Hatchback,2016,Yellow,Automatic,Gasoline,486.92
9/19/19,ID00278,MC,IMECA,9/26/19,9/25/20,CTPL,Premium,Commercial,Mitsubishi,MPV,2017,Black,Manual,Diesel,199.55
10/10/20,ID00278,MC,IMECA,10/17/20,10/18/21,CTPL,Premium,Commercial,Mitsubishi,MPV,2017,Black,Manual,Diesel,199.55
11/1/21,ID00278,MC,IMECA,11/8/21,11/8/22,CTPL,Premium,Commercial,Mitsubishi,MPV,2017,Black,Manual,Diesel,199.55
9/20/17,ID00279,MC,IMECA,9/27/17,9/27/18,Comprehensive,Premium,Private,Suzuki,MPV,2017,Yellow,Manual,Diesel,199.55
10/12/18,ID00279,MC,IMECA,10/19/18,10/19/19,Comprehensive,Premium,Private,Suzuki,MPV,2017,Yellow,Manual,Diesel,199.55
11/3/19,ID00279,MC,IMECA,11/10/19,11/10/20,Comprehensive,Premium,Private,Suzuki,MPV,2017,Yellow,Manual,Diesel,199.55
4/8/18,ID00280,MC,IMECA,4/15/18,4/15/19,CTPL,Premium,Commercial,Audi,Sedan,2018,Black,Automatic,Gasoline,447.01
4/30/19,ID00280,MC,IMECA,5/7/19,5/7/20,CTPL,Premium,Commercial,Audi,Sedan,2018,Black,Automatic,Gasoline,447.01
5/21/20,ID00280,MC,IMECA,5/28/20,5/28/21,CTPL,Premium,Commercial,Audi,Sedan,2018,Black,Automatic,Gasoline,447.01
6/12/21,ID00280,MC,IMECA,6/19/21,6/19/22,CTPL,Premium,Commercial,Audi,Sedan,2018,Black,Automatic,Gasoline,447.01
8/4/18,ID00281,MC,IMECA,8/11/18,8/11/19,Comprehensive,Basic,Private,Mitsubishi,MPV,2016,Gray,Manual,Diesel,199.55
8/26/19,ID00281,MC,IMECA,9/2/19,9/2/20,Comprehensive,Basic,Private,Mitsubishi,MPV,2016,Gray,Manual,Diesel,199.55
9/16/20,ID00281,MC,IMECA,9/23/20,9/23/21,Comprehensive,Basic,Private,Mitsubishi,MPV,2016,Gray,Manual,Diesel,199.55
10/8/21,ID00281,MC,IMECA,10/15/21,10/15/22,Comprehensive,Basic,Private,Mitsubishi,MPV,2016,Gray,Manual,Diesel,199.55
4/16/19,ID00282,MC,IMECA,4/23/19,4/23/20,CTPL,Premium,Commercial,Ford,SUV,2018,Blue,Automatic,Diesel,957.88
5/7/20,ID00282,MC,IMECA,5/14/20,5/14/21,CTPL,Premium,Commercial,Ford,SUV,2018,Blue,Automatic,Diesel,957.88
5/29/21,ID00282,MC,IMECA,6/5/21,6/5/22,CTPL,Premium,Commercial,Ford,SUV,2018,Blue,Automatic,Diesel,957.88
6/2/20,ID00283,MC,IMECA,6/9/20,6/9/21,CTPL,Basic,Commercial,Ford,SUV,2018,Blue,Automatic,Diesel,957.88
6/24/21,ID00283,MC,IMECA,7/1/21,7/1/22,CTPL,Basic,Commercial,Ford,SUV,2018,Blue,Automatic,Diesel,957.88
10/8/17,ID00284,MC,IMECA,10/15/17,10/15/18,Comprehensive,Premium,Commercial,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
10/30/18,ID00284,MC,IMECA,11/6/18,11/6/19,Comprehensive,Premium,Commercial,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
11/21/19,ID00284,MC,IMECA,11/28/19,11/28/20,Comprehensive,Premium,Commercial,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
12/12/20,ID00284,MC,IMECA,12/19/20,12/19/21,Comprehensive,Premium,Commercial,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
3/5/19,ID00285,MC,IMECA,3/12/19,3/11/20,Comprehensive,Basic,Private,Chevrolet,Sedan,2018,Red,Manual,Gasoline,447.01
3/26/20,ID00285,MC,IMECA,4/2/20,4/2/21,Comprehensive,Basic,Private,Chevrolet,Sedan,2018,Red,Manual,Gasoline,447.01
4/17/21,ID00285,MC,IMECA,4/24/21,4/24/22,Comprehensive,Basic,Private,Chevrolet,Sedan,2018,Red,Manual,Gasoline,447.01
6/12/19,ID00286,MC,IMECA,6/19/19,6/19/20,CTPL,Basic,Commercial,MG,Sedan,2019,White,Automatic,Gasoline,447.01
7/3/20,ID00286,MC,IMECA,7/10/20,7/10/21,CTPL,Basic,Commercial,MG,Sedan,2019,White,Automatic,Gasoline,447.01
7/25/21,ID00286,MC,IMECA,8/1/21,8/1/22,CTPL,Basic,Commercial,MG,Sedan,2019,White,Automatic,Gasoline,447.01
1/25/15,ID00287,MC,IMECA,2/1/15,2/1/16,CTPL,Premium,Private,Nissan,Van,2014,Silver,Manual,Diesel,848.75
2/16/16,ID00287,MC,IMECA,2/23/16,2/22/17,CTPL,Premium,Private,Nissan,Van,2014,Silver,Manual,Diesel,848.75
3/9/17,ID00287,MC,IMECA,3/16/17,3/16/18,CTPL,Premium,Private,Nissan,Van,2014,Silver,Manual,Diesel,848.75
3/31/18,ID00287,MC,IMECA,4/7/18,4/7/19,CTPL,Premium,Private,Nissan,Van,2014,Silver,Manual,Diesel,848.75
10/16/12,ID00288,MC,IMECA,10/23/12,10/23/13,Comprehensive,Premium,Commercial,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
11/7/13,ID00288,MC,IMECA,11/14/13,11/14/14,Comprehensive,Premium,Commercial,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
11/29/14,ID00288,MC,IMECA,12/6/14,12/6/15,Comprehensive,Premium,Commercial,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
12/21/15,ID00288,MC,IMECA,12/28/15,12/28/16,Comprehensive,Premium,Commercial,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
1/11/17,ID00288,MC,IMECA,1/18/17,1/18/18,Comprehensive,Premium,Commercial,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
4/12/18,ID00289,MC,IMECA,4/19/18,4/19/19,CTPL,Basic,Commercial,MG,Sedan,2018,Gray,Manual,Gasoline,447.01
5/4/19,ID00289,MC,IMECA,5/11/19,5/11/20,CTPL,Basic,Commercial,MG,Sedan,2018,Gray,Manual,Gasoline,447.01
5/25/20,ID00289,MC,IMECA,6/1/20,6/1/21,CTPL,Basic,Commercial,MG,Sedan,2018,Gray,Manual,Gasoline,447.01
12/20/12,ID00290,MC,IMECA,12/28/12,12/28/13,CTPL,Premium,Commercial,Suzuki,MPV,2012,Silver,Automatic,Diesel,199.55
1/25/14,ID00290,MC,IMECA,2/1/14,3/4/15,CTPL,Premium,Commercial,Suzuki,MPV,2012,Silver,Automatic,Diesel,199.55
8/7/12,ID00291,MC,IMECA,8/15/12,8/15/13,CTPL,Premium,Commercial,Ford,Pickup,2012,Silver,Automatic,Diesel,1211.25
9/12/13,ID00291,MC,IMECA,9/19/13,10/20/14,CTPL,Premium,Commercial,Ford,Pickup,2012,Silver,Automatic,Diesel,1211.25
10/20/14,ID00291,MC,IMECA,10/27/14,11/26/15,CTPL,Premium,Commercial,Ford,Pickup,2012,Silver,Automatic,Diesel,1211.25
9/10/13,ID00292,MC,IMECA,9/17/13,9/17/14,Comprehensive,Premium,Commercial,Kia,Hatchback,2013,White,Manual,Gasoline,486.92
10/2/14,ID00292,MC,IMECA,10/9/14,10/9/15,Comprehensive,Premium,Commercial,Kia,Hatchback,2013,White,Manual,Gasoline,486.92
10/24/15,ID00292,MC,IMECA,10/31/15,10/31/16,Comprehensive,Premium,Commercial,Kia,Hatchback,2013,White,Manual,Gasoline,486.92
11/14/16,ID00292,MC,IMECA,11/21/16,11/21/17,Comprehensive,Premium,Commercial,Kia,Hatchback,2013,White,Manual,Gasoline,486.92
7/5/13,ID00293,MC,IMECA,7/12/13,7/12/14,CTPL,Basic,Private,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
7/27/14,ID00293,MC,IMECA,8/3/14,8/3/15,CTPL,Basic,Private,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
8/18/15,ID00293,MC,IMECA,8/25/15,8/25/16,CTPL,Basic,Private,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
9/8/16,ID00293,MC,IMECA,9/15/16,9/15/17,CTPL,Basic,Private,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
6/11/17,ID00294,MC,IMECA,6/18/17,6/18/18,CTPL,Premium,Commercial,Toyota,SUV,2017,Silver,Automatic,Diesel,957.88
7/3/18,ID00294,MC,IMECA,7/10/18,7/10/19,CTPL,Premium,Commercial,Toyota,SUV,2017,Silver,Automatic,Diesel,957.88
